max_score,sampled_at,user_id 
5000.78292493,2014-10-21 00:00:00,2452
5000.77961055,2014-10-21 00:00:00,5180
5000.77793628,2014-10-21 00:00:00,5660
5000.77701393,2014-10-09 00:00:00,1425
5000.77543636,2014-10-09 00:00:00,9955
5000.75724986,2014-10-17 00:00:00,9615
5000.75204617,2014-10-21 00:00:00,7655
5000.75204312,2014-10-21 00:00:00,7170
5000.75204312,2014-10-21 00:00:00,7255
5000.75204256,2014-10-21 00:00:00,7634
5000.75204256,2014-10-21 00:00:00,7205
5000.75204256,2014-10-21 00:00:00,7520
5000.75204256,2014-10-21 00:00:00,7539
5000.75204146,2014-10-21 00:00:00,8198
5000.75204146,2014-10-21 00:00:00,7953
5000.73149943,2014-10-09 00:00:00,242
5000.71844964,2014-10-21 00:00:00,8221
5000.70487251,2014-10-21 00:00:00,687
5000.6870318,2014-10-10 00:00:00,3094
5000.67885827,2014-11-24 00:00:00,6192
5000.67198106,2014-10-21 00:00:00,4624
5000.67198106,2014-10-21 00:00:00,3509
5000.66209448,2014-10-09 00:00:00,9854
5000.65201108,2014-10-21 00:00:00,6879
5000.6357441,2014-10-15 00:00:00,6636
5000.63324075,2014-10-21 00:00:00,7362
5000.63324075,2014-10-21 00:00:00,7407
5000.63055199,2014-10-21 00:00:00,8310
5000.62363351,2014-10-10 00:00:00,7245
5000.5766644,2014-10-21 00:00:00,8778
5000.56660479,2014-10-21 00:00:00,2557
5000.56027179,2014-10-21 00:00:00,2287
5000.55884538,2014-10-21 00:00:00,8560
5000.55593125,2014-10-21 00:00:00,8517
5000.54864066,2014-10-17 00:00:00,9554
5000.54432898,2014-10-21 00:00:00,8223
5000.52462818,2014-10-21 00:00:00,8857
5000.52452437,2014-10-21 00:00:00,9247
5000.51841073,2014-10-11 00:00:00,8666
5000.45857027,2014-11-24 00:00:00,4983
5000.44802413,2014-10-09 00:00:00,9038
5000.44511851,2014-10-21 00:00:00,7923
5000.43230194,2014-10-21 00:00:00,7843
5000.43230194,2014-10-21 00:00:00,7867
5000.43229763,2014-10-21 00:00:00,7141
5000.4322944,2014-10-21 00:00:00,7974
5000.42735343,2014-10-17 00:00:00,8621
5000.42226932,2014-10-21 00:00:00,7896
5000.42226889,2014-10-21 00:00:00,7589
5000.42226889,2014-10-21 00:00:00,7652
5000.42226804,2014-10-21 00:00:00,7988
5000.42226804,2014-10-21 00:00:00,7685
5000.42226804,2014-10-21 00:00:00,7893
5000.42226761,2014-10-21 00:00:00,7585
5000.35352828,2014-10-17 00:00:00,4239
5000.35297302,2014-10-21 00:00:00,7499
5000.35297302,2014-10-21 00:00:00,7801
5000.35297268,2014-10-21 00:00:00,8274
5000.35297268,2014-10-21 00:00:00,7188
5000.35297268,2014-10-21 00:00:00,8200
5000.35297268,2014-10-21 00:00:00,7673
5000.35297268,2014-10-21 00:00:00,7678
5000.35297268,2014-10-21 00:00:00,7852
5000.35297201,2014-10-21 00:00:00,8045
5000.35297201,2014-10-21 00:00:00,7803
5000.35297133,2014-10-21 00:00:00,7287
5000.35294013,2014-10-15 00:00:00,9520
5000.35196986,2014-11-06 00:00:00,8979
5000.35020146,2014-10-20 00:00:00,9921
5000.34584359,2014-10-21 00:00:00,7722
5000.33709467,2014-10-21 00:00:00,3645
5000.33013067,2014-10-21 00:00:00,7666
5000.32957654,2014-10-21 00:00:00,7448
5000.32316648,2014-10-09 00:00:00,9153
5000.30102984,2014-10-09 00:00:00,9773
5000.29654053,2014-10-21 00:00:00,8376
5000.29581587,2014-10-21 00:00:00,6926
5000.29492361,2014-10-21 00:00:00,6946
5000.29129674,2014-11-12 00:00:00,1035
5000.28688727,2014-10-21 00:00:00,7248
5000.28493861,2014-10-21 00:00:00,7540
5000.28493788,2014-10-21 00:00:00,7086
5000.28493788,2014-10-21 00:00:00,7954
5000.2831211,2014-10-15 00:00:00,6511
5000.25433721,2014-10-21 00:00:00,3734
5000.24502686,2014-10-21 00:00:00,8992
5000.23258896,2014-10-21 00:00:00,8483
5000.22972444,2014-10-09 00:00:00,9938
5000.21645475,2014-10-21 00:00:00,7818
5000.21238001,2014-10-21 00:00:00,8083
5000.21237972,2014-10-21 00:00:00,8565
5000.20181002,2014-10-21 00:00:00,3377
5000.18988704,2014-11-04 00:00:00,9228
5000.1642001,2014-10-21 00:00:00,4035
5000.15934607,2014-10-21 00:00:00,8298
5000.12925428,2014-11-05 00:00:00,165
5000.12095035,2014-10-21 00:00:00,7541
5000.10862118,2014-10-21 00:00:00,9473
5000.08843673,2014-10-21 00:00:00,8086
5000.08664836,2014-11-26 00:00:00,974
5000.08284507,2014-10-21 00:00:00,7410
5000.08284507,2014-10-21 00:00:00,7501
5000.08284507,2014-10-21 00:00:00,7613
5000.08284507,2014-10-21 00:00:00,7611
5000.08284507,2014-10-21 00:00:00,7922
5000.08284456,2014-10-21 00:00:00,7850
5000.08284456,2014-10-21 00:00:00,7949
5000.06156977,2014-10-21 00:00:00,7067
5000.06156585,2014-10-21 00:00:00,7073
5000.06156585,2014-10-21 00:00:00,7095
5000.05523896,2014-10-21 00:00:00,7542
5000.038728,2014-10-21 00:00:00,7616
5000.03224847,2014-10-09 00:00:00,9262
5000.03041238,2014-10-21 00:00:00,4036
5000.01868395,2014-10-09 00:00:00,9298
5000.01625237,2014-10-17 00:00:00,9546
5000.01483798,2014-10-09 00:00:00,9932
5000.0143042,2014-10-15 00:00:00,1053
5000.01367279,2014-10-21 00:00:00,7336
5000.00996361,2014-10-09 00:00:00,363
5000.00007847,2014-10-21 00:00:00,3695
5000.00005022,2014-10-21 00:00:00,5757
5000.00003462,2014-10-21 00:00:00,6835
5000.00003172,2014-10-21 00:00:00,6584
5000.0000262,2014-10-21 00:00:00,3915
5000.00002025,2014-10-21 00:00:00,6868
5000.00001924,2014-10-21 00:00:00,6873
5000.00001854,2014-10-21 00:00:00,3231
5000.00001629,2014-10-21 00:00:00,2675
5000.00001525,2014-10-21 00:00:00,4143
5000.00001443,2014-10-21 00:00:00,6899
5000.00001397,2014-10-21 00:00:00,8388
5000.0000113,2014-10-21 00:00:00,4130
5000.00001128,2014-10-17 00:00:00,9524
5000.00001112,2014-10-21 00:00:00,7395
5000.00001044,2014-10-21 00:00:00,8476
5000.00000996,2014-10-21 00:00:00,3395
5000.00000797,2014-10-21 00:00:00,4445
5000.00000728,2014-10-21 00:00:00,4866
5000.00000721,2014-10-21 00:00:00,6749
5000.00000721,2014-10-21 00:00:00,6905
5000.00000721,2014-10-21 00:00:00,6950
5000.00000704,2014-10-21 00:00:00,6966
5000.00000704,2014-10-21 00:00:00,6964
5000.00000356,2014-10-21 00:00:00,6785
5000.00000211,2014-10-21 00:00:00,5601
5000.00000181,2014-10-21 00:00:00,7721
5000.00000124,2014-10-21 00:00:00,3556
5000.00000123,2014-10-21 00:00:00,3708
5000.00000047,2014-10-21 00:00:00,7639
5000.00000018,2014-10-21 00:00:00,7647
5000.00000014,2014-10-21 00:00:00,8077
5000.0,2014-12-04 00:00:00,6377
5000.0,2014-12-04 00:00:00,8713
5000.0,2014-12-04 00:00:00,6365
5000.0,2014-12-04 00:00:00,8101
5000.0,2014-12-04 00:00:00,6270
5000.0,2014-12-04 00:00:00,8432
5000.0,2014-12-04 00:00:00,6013
5000.0,2014-12-04 00:00:00,8131
5000.0,2014-12-04 00:00:00,5856
5000.0,2014-12-04 00:00:00,8787
5000.0,2014-12-04 00:00:00,6383
5000.0,2014-12-04 00:00:00,8056
5000.0,2014-12-04 00:00:00,6384
5000.0,2014-12-04 00:00:00,8700
5000.0,2014-12-04 00:00:00,6386
5000.0,2014-12-04 00:00:00,8905
5000.0,2014-12-04 00:00:00,6387
5000.0,2014-12-04 00:00:00,9834
5000.0,2014-12-04 00:00:00,6388
5000.0,2014-12-04 00:00:00,9403
5000.0,2014-12-04 00:00:00,4180
5000.0,2014-12-04 00:00:00,8455
5000.0,2014-12-04 00:00:00,4339
5000.0,2014-12-04 00:00:00,8386
5000.0,2014-12-04 00:00:00,5217
5000.0,2014-12-04 00:00:00,8676
5000.0,2014-12-04 00:00:00,4957
5000.0,2014-12-04 00:00:00,8900
5000.0,2014-12-04 00:00:00,4597
5000.0,2014-12-04 00:00:00,8447
5000.0,2014-12-04 00:00:00,4081
5000.0,2014-12-04 00:00:00,8113
5000.0,2014-12-04 00:00:00,4026
5000.0,2014-12-04 00:00:00,8523
5000.0,2014-12-04 00:00:00,6396
5000.0,2014-12-04 00:00:00,9896
5000.0,2014-12-04 00:00:00,6397
5000.0,2014-12-04 00:00:00,9645
5000.0,2014-12-04 00:00:00,4882
5000.0,2014-12-04 00:00:00,9311
5000.0,2014-12-04 00:00:00,4846
5000.0,2014-12-04 00:00:00,9532
5000.0,2014-12-04 00:00:00,6014
5000.0,2014-12-04 00:00:00,9386
5000.0,2014-12-04 00:00:00,6398
5000.0,2014-12-04 00:00:00,9273
5000.0,2014-12-04 00:00:00,5453
5000.0,2014-12-04 00:00:00,8811
5000.0,2014-12-04 00:00:00,4811
5000.0,2014-12-04 00:00:00,9940
5000.0,2014-12-04 00:00:00,6403
5000.0,2014-12-04 00:00:00,9852
5000.0,2014-12-04 00:00:00,4844
5000.0,2014-12-04 00:00:00,8578
5000.0,2014-12-04 00:00:00,6405
5000.0,2014-12-04 00:00:00,8564
5000.0,2014-12-04 00:00:00,4390
5000.0,2014-12-04 00:00:00,8220
5000.0,2014-12-04 00:00:00,6407
5000.0,2014-12-04 00:00:00,9120
5000.0,2014-12-04 00:00:00,5088
5000.0,2014-12-04 00:00:00,8866
5000.0,2014-12-04 00:00:00,6409
5000.0,2014-12-04 00:00:00,8134
5000.0,2014-12-04 00:00:00,5109
5000.0,2014-12-04 00:00:00,8647
5000.0,2014-12-04 00:00:00,6411
5000.0,2014-12-04 00:00:00,8863
5000.0,2014-12-04 00:00:00,5620
5000.0,2014-12-04 00:00:00,8886
5000.0,2014-12-04 00:00:00,5265
5000.0,2014-12-04 00:00:00,8678
5000.0,2014-12-04 00:00:00,4993
5000.0,2014-12-04 00:00:00,8756
5000.0,2014-12-04 00:00:00,6213
5000.0,2014-12-04 00:00:00,8890
5000.0,2014-12-04 00:00:00,6127
5000.0,2014-12-04 00:00:00,8740
5000.0,2014-12-04 00:00:00,6010
5000.0,2014-12-04 00:00:00,9601
5000.0,2014-12-04 00:00:00,4828
5000.0,2014-12-04 00:00:00,8746
5000.0,2014-12-04 00:00:00,6420
5000.0,2014-12-04 00:00:00,8913
5000.0,2014-12-04 00:00:00,5643
5000.0,2014-12-04 00:00:00,8667
5000.0,2014-12-04 00:00:00,5174
5000.0,2014-12-04 00:00:00,9286
5000.0,2014-12-04 00:00:00,4484
5000.0,2014-12-04 00:00:00,9877
5000.0,2014-12-04 00:00:00,4917
5000.0,2014-12-04 00:00:00,9644
5000.0,2014-12-04 00:00:00,6425
5000.0,2014-12-04 00:00:00,9167
5000.0,2014-12-04 00:00:00,6426
5000.0,2014-12-04 00:00:00,8739
5000.0,2014-12-04 00:00:00,4563
5000.0,2014-12-04 00:00:00,8914
5000.0,2014-12-04 00:00:00,6428
5000.0,2014-12-04 00:00:00,9574
5000.0,2014-12-04 00:00:00,5860
5000.0,2014-12-04 00:00:00,8729
5000.0,2014-12-04 00:00:00,5598
5000.0,2014-12-04 00:00:00,8884
5000.0,2014-12-04 00:00:00,6431
5000.0,2014-12-04 00:00:00,8426
5000.0,2014-12-04 00:00:00,5489
5000.0,2014-12-04 00:00:00,8633
5000.0,2014-12-04 00:00:00,6433
5000.0,2014-12-04 00:00:00,8243
5000.0,2014-12-04 00:00:00,4717
5000.0,2014-12-04 00:00:00,8149
5000.0,2014-12-04 00:00:00,6435
5000.0,2014-12-04 00:00:00,9312
5000.0,2014-12-04 00:00:00,5442
5000.0,2014-12-04 00:00:00,8794
5000.0,2014-12-04 00:00:00,4986
5000.0,2014-12-04 00:00:00,8873
5000.0,2014-12-04 00:00:00,6439
5000.0,2014-12-04 00:00:00,8511
5000.0,2014-12-04 00:00:00,5112
5000.0,2014-12-04 00:00:00,8524
5000.0,2014-12-04 00:00:00,4587
5000.0,2014-12-04 00:00:00,8819
5000.0,2014-12-04 00:00:00,6442
5000.0,2014-12-04 00:00:00,9791
5000.0,2014-12-04 00:00:00,4166
5000.0,2014-12-04 00:00:00,9751
5000.0,2014-12-04 00:00:00,6444
5000.0,2014-12-04 00:00:00,9460
5000.0,2014-12-04 00:00:00,4302
5000.0,2014-12-04 00:00:00,8639
5000.0,2014-12-04 00:00:00,6446
5000.0,2014-12-04 00:00:00,8567
5000.0,2014-12-04 00:00:00,4232
5000.0,2014-12-04 00:00:00,9316
5000.0,2014-12-04 00:00:00,4220
5000.0,2014-12-04 00:00:00,9614
5000.0,2014-12-04 00:00:00,6449
5000.0,2014-12-04 00:00:00,9220
5000.0,2014-12-04 00:00:00,5098
5000.0,2014-12-04 00:00:00,9583
5000.0,2014-12-04 00:00:00,4688
5000.0,2014-12-04 00:00:00,9871
5000.0,2014-12-04 00:00:00,6452
5000.0,2014-12-04 00:00:00,9837
5000.0,2014-12-04 00:00:00,4312
5000.0,2014-12-04 00:00:00,8718
5000.0,2014-12-04 00:00:00,6454
5000.0,2014-12-04 00:00:00,8665
5000.0,2014-12-04 00:00:00,6455
5000.0,2014-12-04 00:00:00,8648
5000.0,2014-12-04 00:00:00,4740
5000.0,2014-12-04 00:00:00,8663
5000.0,2014-12-04 00:00:00,4465
5000.0,2014-12-04 00:00:00,9358
5000.0,2014-12-04 00:00:00,4354
5000.0,2014-12-04 00:00:00,7977
5000.0,2014-12-04 00:00:00,5449
5000.0,2014-12-04 00:00:00,9317
5000.0,2014-12-04 00:00:00,4910
5000.0,2014-12-04 00:00:00,9866
5000.0,2014-12-04 00:00:00,4073
5000.0,2014-12-04 00:00:00,9750
5000.0,2014-12-04 00:00:00,4347
5000.0,2014-12-04 00:00:00,9846
5000.0,2014-12-04 00:00:00,6108
5000.0,2014-12-04 00:00:00,9165
5000.0,2014-12-04 00:00:00,5724
5000.0,2014-12-04 00:00:00,8959
5000.0,2014-12-04 00:00:00,6465
5000.0,2014-12-04 00:00:00,9576
5000.0,2014-12-04 00:00:00,6466
5000.0,2014-12-04 00:00:00,8341
5000.0,2014-12-04 00:00:00,6467
5000.0,2014-12-04 00:00:00,9315
5000.0,2014-12-04 00:00:00,6468
5000.0,2014-12-04 00:00:00,8872
5000.0,2014-12-04 00:00:00,4360
5000.0,2014-12-04 00:00:00,9646
5000.0,2014-12-04 00:00:00,5211
5000.0,2014-12-04 00:00:00,9394
5000.0,2014-12-04 00:00:00,6471
5000.0,2014-12-04 00:00:00,9762
5000.0,2014-12-04 00:00:00,6436
5000.0,2014-12-04 00:00:00,8810
5000.0,2014-12-04 00:00:00,4641
5000.0,2014-12-04 00:00:00,8342
5000.0,2014-12-04 00:00:00,5452
5000.0,2014-12-04 00:00:00,9637
5000.0,2014-12-04 00:00:00,4639
5000.0,2014-12-04 00:00:00,9530
5000.0,2014-12-04 00:00:00,6475
5000.0,2014-12-04 00:00:00,8145
5000.0,2014-12-04 00:00:00,6476
5000.0,2014-12-04 00:00:00,9566
5000.0,2014-12-04 00:00:00,6187
5000.0,2014-12-04 00:00:00,8705
5000.0,2014-12-04 00:00:00,5729
5000.0,2014-12-04 00:00:00,8132
5000.0,2014-12-04 00:00:00,5240
5000.0,2014-12-04 00:00:00,9030
5000.0,2014-12-04 00:00:00,4991
5000.0,2014-12-04 00:00:00,9176
5000.0,2014-12-04 00:00:00,4851
5000.0,2014-12-04 00:00:00,8840
5000.0,2014-12-04 00:00:00,5666
5000.0,2014-12-04 00:00:00,9597
5000.0,2014-12-04 00:00:00,4693
5000.0,2014-12-04 00:00:00,9195
5000.0,2014-12-04 00:00:00,4662
5000.0,2014-12-04 00:00:00,9969
5000.0,2014-12-04 00:00:00,6485
5000.0,2014-12-04 00:00:00,9663
5000.0,2014-12-04 00:00:00,5131
5000.0,2014-12-04 00:00:00,8265
5000.0,2014-12-04 00:00:00,5271
5000.0,2014-12-04 00:00:00,8827
5000.0,2014-12-04 00:00:00,6488
5000.0,2014-12-04 00:00:00,8755
5000.0,2014-12-04 00:00:00,4457
5000.0,2014-12-04 00:00:00,8487
5000.0,2014-12-04 00:00:00,6490
5000.0,2014-12-04 00:00:00,8154
5000.0,2014-12-04 00:00:00,6491
5000.0,2014-12-04 00:00:00,8367
5000.0,2014-12-04 00:00:00,6163
5000.0,2014-12-04 00:00:00,9279
5000.0,2014-12-04 00:00:00,4177
5000.0,2014-12-04 00:00:00,8638
5000.0,2014-12-04 00:00:00,6494
5000.0,2014-12-04 00:00:00,9618
5000.0,2014-12-04 00:00:00,6495
5000.0,2014-12-04 00:00:00,8677
5000.0,2014-12-04 00:00:00,5592
5000.0,2014-12-04 00:00:00,8631
5000.0,2014-12-04 00:00:00,6497
5000.0,2014-12-04 00:00:00,9467
5000.0,2014-12-04 00:00:00,4689
5000.0,2014-12-04 00:00:00,9272
5000.0,2014-12-04 00:00:00,4508
5000.0,2014-12-04 00:00:00,8644
5000.0,2014-12-04 00:00:00,6500
5000.0,2014-12-04 00:00:00,8774
5000.0,2014-12-04 00:00:00,6502
5000.0,2014-12-04 00:00:00,8826
5000.0,2014-12-04 00:00:00,6145
5000.0,2014-12-04 00:00:00,9931
5000.0,2014-12-04 00:00:00,6505
5000.0,2014-12-04 00:00:00,8977
5000.0,2014-12-04 00:00:00,6506
5000.0,2014-12-04 00:00:00,8770
5000.0,2014-12-04 00:00:00,6132
5000.0,2014-12-04 00:00:00,8595
5000.0,2014-12-04 00:00:00,6508
5000.0,2014-12-04 00:00:00,9442
5000.0,2014-12-04 00:00:00,6509
5000.0,2014-12-04 00:00:00,8906
5000.0,2014-12-04 00:00:00,4225
5000.0,2014-12-04 00:00:00,9012
5000.0,2014-12-04 00:00:00,5115
5000.0,2014-12-04 00:00:00,9648
5000.0,2014-12-04 00:00:00,6512
5000.0,2014-12-04 00:00:00,9604
5000.0,2014-12-04 00:00:00,5176
5000.0,2014-12-04 00:00:00,8807
5000.0,2014-12-04 00:00:00,6514
5000.0,2014-12-04 00:00:00,8967
5000.0,2014-12-04 00:00:00,5654
5000.0,2014-12-04 00:00:00,9822
5000.0,2014-12-04 00:00:00,5241
5000.0,2014-12-04 00:00:00,8798
5000.0,2014-12-04 00:00:00,5490
5000.0,2014-12-04 00:00:00,9568
5000.0,2014-12-04 00:00:00,4158
5000.0,2014-12-04 00:00:00,9326
5000.0,2014-12-04 00:00:00,4849
5000.0,2014-12-04 00:00:00,8777
5000.0,2014-12-04 00:00:00,5670
5000.0,2014-12-04 00:00:00,8765
5000.0,2014-12-04 00:00:00,4721
5000.0,2014-12-04 00:00:00,8898
5000.0,2014-12-04 00:00:00,6521
5000.0,2014-12-04 00:00:00,9471
5000.0,2014-12-04 00:00:00,4458
5000.0,2014-12-04 00:00:00,8433
5000.0,2014-12-04 00:00:00,5439
5000.0,2014-12-04 00:00:00,8104
5000.0,2014-12-04 00:00:00,4353
5000.0,2014-12-04 00:00:00,9647
5000.0,2014-12-04 00:00:00,4902
5000.0,2014-12-04 00:00:00,9592
5000.0,2014-12-04 00:00:00,5292
5000.0,2014-12-04 00:00:00,8702
5000.0,2014-12-04 00:00:00,6527
5000.0,2014-12-04 00:00:00,9835
5000.0,2014-12-04 00:00:00,4675
5000.0,2014-12-04 00:00:00,8717
5000.0,2014-12-04 00:00:00,6529
5000.0,2014-12-04 00:00:00,8695
5000.0,2014-12-04 00:00:00,6524
5000.0,2014-12-04 00:00:00,9642
5000.0,2014-12-04 00:00:00,6137
5000.0,2014-12-04 00:00:00,9495
5000.0,2014-12-04 00:00:00,5970
5000.0,2014-12-04 00:00:00,9513
5000.0,2014-12-04 00:00:00,6532
5000.0,2014-12-04 00:00:00,8985
5000.0,2014-12-04 00:00:00,5589
5000.0,2014-12-04 00:00:00,8697
5000.0,2014-12-04 00:00:00,4463
5000.0,2014-12-04 00:00:00,8051
5000.0,2014-12-04 00:00:00,6535
5000.0,2014-12-04 00:00:00,8655
5000.0,2014-12-04 00:00:00,4533
5000.0,2014-12-04 00:00:00,9112
5000.0,2014-12-04 00:00:00,5917
5000.0,2014-12-04 00:00:00,9820
5000.0,2014-12-04 00:00:00,5280
5000.0,2014-12-04 00:00:00,9171
5000.0,2014-12-04 00:00:00,6539
5000.0,2014-12-04 00:00:00,9321
5000.0,2014-12-04 00:00:00,6540
5000.0,2014-12-04 00:00:00,8438
5000.0,2014-12-04 00:00:00,6424
5000.0,2014-12-04 00:00:00,9485
5000.0,2014-12-04 00:00:00,6541
5000.0,2014-12-04 00:00:00,9332
5000.0,2014-12-04 00:00:00,4609
5000.0,2014-12-04 00:00:00,9142
5000.0,2014-12-04 00:00:00,6543
5000.0,2014-12-04 00:00:00,9589
5000.0,2014-12-04 00:00:00,6544
5000.0,2014-12-04 00:00:00,9074
5000.0,2014-12-04 00:00:00,6545
5000.0,2014-12-04 00:00:00,9005
5000.0,2014-12-04 00:00:00,5291
5000.0,2014-12-04 00:00:00,9360
5000.0,2014-12-04 00:00:00,4664
5000.0,2014-12-04 00:00:00,8345
5000.0,2014-12-04 00:00:00,6548
5000.0,2014-12-04 00:00:00,9192
5000.0,2014-12-04 00:00:00,4774
5000.0,2014-12-04 00:00:00,9327
5000.0,2014-12-04 00:00:00,5405
5000.0,2014-12-04 00:00:00,8822
5000.0,2014-12-04 00:00:00,4080
5000.0,2014-12-04 00:00:00,9377
5000.0,2014-12-04 00:00:00,5231
5000.0,2014-12-04 00:00:00,9353
5000.0,2014-12-04 00:00:00,5281
5000.0,2014-12-04 00:00:00,9320
5000.0,2014-12-04 00:00:00,5284
5000.0,2014-12-04 00:00:00,9150
5000.0,2014-12-04 00:00:00,5557
5000.0,2014-12-04 00:00:00,8046
5000.0,2014-12-04 00:00:00,6554
5000.0,2014-12-04 00:00:00,9080
5000.0,2014-12-04 00:00:00,4548
5000.0,2014-12-04 00:00:00,8616
5000.0,2014-12-04 00:00:00,5228
5000.0,2014-12-04 00:00:00,8658
5000.0,2014-12-04 00:00:00,4145
5000.0,2014-12-04 00:00:00,9325
5000.0,2014-12-04 00:00:00,6559
5000.0,2014-12-04 00:00:00,9448
5000.0,2014-12-04 00:00:00,5238
5000.0,2014-12-04 00:00:00,9880
5000.0,2014-12-04 00:00:00,5145
5000.0,2014-12-04 00:00:00,8797
5000.0,2014-12-04 00:00:00,5672
5000.0,2014-12-04 00:00:00,8753
5000.0,2014-12-04 00:00:00,5189
5000.0,2014-12-04 00:00:00,9324
5000.0,2014-12-04 00:00:00,4136
5000.0,2014-12-04 00:00:00,9208
5000.0,2014-12-04 00:00:00,5484
5000.0,2014-12-04 00:00:00,8790
5000.0,2014-12-04 00:00:00,5239
5000.0,2014-12-04 00:00:00,9462
5000.0,2014-12-04 00:00:00,6567
5000.0,2014-12-04 00:00:00,8446
5000.0,2014-12-04 00:00:00,5260
5000.0,2014-12-04 00:00:00,9913
5000.0,2014-12-04 00:00:00,5219
5000.0,2014-12-04 00:00:00,9248
5000.0,2014-12-04 00:00:00,4195
5000.0,2014-12-04 00:00:00,7990
5000.0,2014-12-04 00:00:00,5419
5000.0,2014-12-04 00:00:00,8915
5000.0,2014-12-04 00:00:00,6571
5000.0,2014-12-04 00:00:00,9201
5000.0,2014-12-04 00:00:00,4850
5000.0,2014-12-04 00:00:00,8730
5000.0,2014-12-04 00:00:00,4301
5000.0,2014-12-04 00:00:00,8238
5000.0,2014-12-04 00:00:00,5071
5000.0,2014-12-04 00:00:00,8816
5000.0,2014-12-04 00:00:00,4649
5000.0,2014-12-04 00:00:00,8683
5000.0,2014-12-04 00:00:00,4478
5000.0,2014-12-04 00:00:00,9593
5000.0,2014-12-04 00:00:00,4467
5000.0,2014-12-04 00:00:00,9085
5000.0,2014-12-04 00:00:00,6011
5000.0,2014-12-04 00:00:00,8120
5000.0,2014-12-04 00:00:00,5480
5000.0,2014-12-04 00:00:00,8853
5000.0,2014-12-04 00:00:00,6580
5000.0,2014-12-04 00:00:00,8731
5000.0,2014-12-04 00:00:00,5208
5000.0,2014-12-04 00:00:00,8124
5000.0,2014-12-04 00:00:00,5218
5000.0,2014-12-04 00:00:00,8835
5000.0,2014-12-04 00:00:00,6583
5000.0,2014-12-04 00:00:00,8237
5000.0,2014-12-04 00:00:00,5286
5000.0,2014-12-04 00:00:00,8809
5000.0,2014-12-04 00:00:00,4063
5000.0,2014-12-04 00:00:00,9611
5000.0,2014-12-04 00:00:00,6586
5000.0,2014-12-04 00:00:00,8111
5000.0,2014-12-04 00:00:00,5524
5000.0,2014-12-04 00:00:00,8849
5000.0,2014-12-04 00:00:00,6588
5000.0,2014-12-04 00:00:00,8847
5000.0,2014-12-04 00:00:00,5785
5000.0,2014-12-04 00:00:00,9289
5000.0,2014-12-04 00:00:00,6589
5000.0,2014-12-04 00:00:00,9549
5000.0,2014-12-04 00:00:00,6359
5000.0,2014-12-04 00:00:00,8603
5000.0,2014-12-04 00:00:00,6356
5000.0,2014-12-04 00:00:00,9512
5000.0,2014-12-04 00:00:00,5450
5000.0,2014-12-04 00:00:00,8745
5000.0,2014-12-04 00:00:00,6304
5000.0,2014-12-04 00:00:00,9284
5000.0,2014-12-04 00:00:00,6273
5000.0,2014-12-04 00:00:00,9088
5000.0,2014-12-04 00:00:00,5566
5000.0,2014-12-04 00:00:00,9147
5000.0,2014-12-04 00:00:00,5140
5000.0,2014-12-04 00:00:00,8520
5000.0,2014-12-04 00:00:00,6596
5000.0,2014-12-04 00:00:00,9441
5000.0,2014-12-04 00:00:00,4290
5000.0,2014-12-04 00:00:00,9265
5000.0,2014-12-04 00:00:00,4612
5000.0,2014-12-04 00:00:00,9883
5000.0,2014-12-04 00:00:00,5213
5000.0,2014-12-04 00:00:00,9735
5000.0,2014-12-04 00:00:00,6600
5000.0,2014-12-04 00:00:00,9407
5000.0,2014-12-04 00:00:00,6601
5000.0,2014-12-04 00:00:00,8544
5000.0,2014-12-04 00:00:00,6602
5000.0,2014-12-04 00:00:00,9849
5000.0,2014-12-04 00:00:00,6603
5000.0,2014-12-04 00:00:00,8864
5000.0,2014-12-04 00:00:00,6604
5000.0,2014-12-04 00:00:00,9567
5000.0,2014-12-04 00:00:00,6605
5000.0,2014-12-04 00:00:00,9832
5000.0,2014-12-04 00:00:00,6606
5000.0,2014-12-04 00:00:00,8868
5000.0,2014-12-04 00:00:00,4500
5000.0,2014-12-04 00:00:00,8714
5000.0,2014-12-04 00:00:00,6097
5000.0,2014-12-04 00:00:00,8350
5000.0,2014-12-04 00:00:00,4807
5000.0,2014-12-04 00:00:00,8941
5000.0,2014-12-04 00:00:00,6610
5000.0,2014-12-04 00:00:00,9720
5000.0,2014-12-04 00:00:00,6611
5000.0,2014-12-04 00:00:00,9419
5000.0,2014-12-04 00:00:00,6612
5000.0,2014-12-04 00:00:00,8686
5000.0,2014-12-04 00:00:00,6613
5000.0,2014-12-04 00:00:00,9922
5000.0,2014-12-04 00:00:00,4450
5000.0,2014-12-04 00:00:00,8720
5000.0,2014-12-04 00:00:00,6615
5000.0,2014-12-04 00:00:00,8859
5000.0,2014-12-04 00:00:00,6616
5000.0,2014-12-04 00:00:00,9486
5000.0,2014-12-04 00:00:00,6617
5000.0,2014-12-04 00:00:00,8865
5000.0,2014-12-04 00:00:00,6618
5000.0,2014-12-04 00:00:00,8785
5000.0,2014-12-04 00:00:00,6619
5000.0,2014-12-04 00:00:00,8788
5000.0,2014-12-04 00:00:00,5942
5000.0,2014-12-04 00:00:00,9870
5000.0,2014-12-04 00:00:00,5409
5000.0,2014-12-04 00:00:00,9570
5000.0,2014-12-04 00:00:00,6622
5000.0,2014-12-04 00:00:00,9456
5000.0,2014-12-04 00:00:00,6623
